Gender,Session,Speaker,SubCategory,Recording_Type,Utterance_Path
Males,Session_1,NS12,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS12/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS12,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS12/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS12,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS12/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_1,NS12,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS12/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_1,NS12,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS12/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS12,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS12/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS12,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS12/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_1,NS12,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS12/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_1,S12,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_1,S12,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_1,S12,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_1,S12,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_1,S12,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_1,S12,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_1,S12,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_1,S12,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_1,S12,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_1,S12,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_1,S12,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_1,S12,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_1,S12,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_1,S12,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_1,S12,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_1,S12,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_1,NS13,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_1,NS13,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_1,NS13,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_1,NS13,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_1,NS13,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_1,NS13,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_1,NS13,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS13,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS13,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS13,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS13,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_1,NS13,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_1,NS13,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS13,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS13,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_1,NS13,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS13/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_1,S13,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_1,S13,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_1,S13,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_1,S13,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_1,S13,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_1,S13,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_1,S13,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_1,S13,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_1,S13,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_1,S13,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_1,S13,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_1,S13,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_1,S13,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_1,S13,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_1,S13,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_1,S13,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_1,NS14,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_1,NS14,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_1,NS14,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_1,NS14,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_1,NS14,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_1,NS14,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_1,NS14,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS14,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS14,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS14,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS14,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_1,NS14,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_1,NS14,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS14,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS14,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_1,NS14,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS14/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_1,S14,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_1,S14,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_1,S14,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_1,S14,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_1,S14,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_1,S14,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_1,S14,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_1,S14,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_1,S14,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_1,S14,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_1,S14,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_1,S14,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_1,S14,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_1,S14,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_1,S14,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_1,S14,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S14/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_1,NS15,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_1,NS15,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_1,NS15,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_1,NS15,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_1,NS15,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_1,NS15,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_1,NS15,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS15,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS15,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS15,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS15,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_1,NS15,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_1,NS15,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS15,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS15,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_1,NS15,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS15/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_1,S15,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_1,S15,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_1,S15,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_1,S15,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_1,S15,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_1,S15,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_1,S15,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_1,S15,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_1,S15,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_1,S15,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_1,S15,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_1,S15,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_1,S15,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_1,S15,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_1,S15,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_1,S15,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_1,NS16,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_1,NS16,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_1,NS16,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_1,NS16,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_1,NS16,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_1,NS16,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_1,NS16,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS16,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS16,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS16,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS16,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_1,NS16,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_1,NS16,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_1,NS16,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_1,NS16,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_1,NS16,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_1,S16,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S16/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_1,S16,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S16/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
